,time,data
1385,1162350.1141039,"[-0.010961519554257393, -0.00991562008857727, 0.03922325000166893, -0.02275748923420906, -0.016510900110006332, -0.007395309861749411, 0.033293358981609344, -0.02156464010477066, -0.011888640001416206, -0.02216997928917408, 0.0007059400086291134, -0.01777729019522667, -0.009557230398058891, -0.017960909754037857, 0.04521692916750908, -0.0016486899694427848, -0.008289909921586514, 0.029581960290670395, -0.018786270171403885, -0.029155859723687172, -0.013269719667732716, -0.009916749782860279, -0.016622740775346756, -0.028516730293631554, -0.02703814022243023, -0.022810760885477066, 0.06229883059859276, -0.015124740079045296, -0.011721120215952396, -0.025797439739108086, 0.07416564226150513, 0.02559076063334942, -0.005400274880230427, -0.008070100098848343, -0.008131099864840508, -0.005144400056451559, -0.006522450130432844, -0.006584649905562401, -0.006480524782091379, -0.010483549907803535, -0.004595149774104357, -0.007631349842995405, -0.008151425048708916, -0.005112099926918745, -0.00676159979775548, -0.006535300053656101, -0.006613649893552065, -0.01030889991670847, -0.0034614999312907457, -0.007987525314092636, -0.007981524802744389, -0.005477975122630596, -0.006477475166320801, -0.006565399933606386, -0.006406699772924185, -0.010326624847948551, 0.0, 2335501.0]"
1386,1162350.116057025,"[0.023175880312919617, 0.00353147997520864, 0.05006258934736252, -0.013235390186309814, -0.006264999974519014, 0.0077546401880681515, 0.043525710701942444, -0.01304118987172842, -0.012009220197796822, -0.02048153057694435, 0.01081336010247469, -0.012105230242013931, -0.006022570189088583, -0.01159606035798788, 0.05193927884101868, 0.00976576004177332, -0.00528588006272912, 0.035809509456157684, -0.013709910213947296, -0.02924424037337303, -0.01151448953896761, -0.006025909911841154, -0.012059030123054981, -0.027898630127310753, -0.01862926036119461, -0.01430463045835495, 0.0704139769077301, -0.013385140337049961, -0.0021264899987727404, -0.01761971041560173, 0.08107440173625946, 0.03281300142407417, -0.005378849804401398, -0.008057224564254284, -0.008121425285935402, -0.00514235021546483, -0.006510850042104721, -0.006576525047421455, -0.0064711500890553, -0.010471275076270103, -0.0045738001354038715, -0.007621400058269501, -0.008142099715769291, -0.005115725100040436, -0.0067541999742388725, -0.006527999881654978, -0.006605349946767092, -0.010296800173819065, -0.0034485000651329756, -0.007978199981153011, -0.007973074913024902, -0.005482350010424852, -0.006469924934208393, -0.006556900218129158, -0.006397325079888105, -0.010316800326108932, 0.0, 2335502.0]"
1387,1162350.11801015,"[0.05262288823723793, 0.016445530578494072, 0.05839180946350098, -0.003346990095451474, 0.006829489953815937, 0.02040405012667179, 0.051409490406513214, -0.005467569921165705, -0.012670859694480896, -0.018696539103984833, 0.0183833297342062, -0.007386870216578245, -0.0032446100376546383, -0.006301709916442633, 0.056962959468364716, 0.0184329804033041, -0.003657609922811389, 0.04000569134950638, -0.010046839714050293, -0.029866399243474007, -0.010199939832091331, -0.003533360082656145, -0.009313739836215973, -0.02764046937227249, -0.011844109743833542, -0.007430930156260729, 0.07668010145425797, -0.010758469812572002, 0.004874830134212971, -0.00922819972038269, 0.08388607203960419, 0.03795202821493149, -0.0053490749560296535, -0.008038625121116638, -0.008101524785161018, -0.005139125045388937, -0.00649852491915226, -0.006560300011187792, -0.006457149982452393, -0.010451274923980236, -0.004557800013571978, -0.007603600155562162, -0.00812617503106594, -0.005108875222504139, -0.006738950032740831, -0.0065162000246346, -0.006594675127416849, -0.010276350192725658, -0.0034175498876720667, -0.007961849682033062, -0.007957350462675095, -0.005458524916321039, -0.006457250099629164, -0.006542149931192398, -0.00638474989682436, -0.01029722485691309, 0.0, 2335503.0]"
1388,1162350.119963275,"[0.05465659126639366, 0.016603339463472366, 0.059479229152202606, -0.004278290085494518, 0.005373479798436165, 0.021114569157361984, 0.05241551995277405, -0.00668840017169714, -0.014011329971253872, -0.0211469903588295, 0.018647050485014915, -0.008878669701516628, -0.00534284021705389, -0.007705340161919594, 0.05732572823762894, 0.019097380340099335, -0.006277869921177626, 0.0396905317902565, -0.01179817970842123, -0.031215950846672058, -0.012712770141661167, -0.005765909794718027, -0.011389380320906639, -0.02960794046521187, -0.0121686402708292, -0.007779870182275772, 0.07756709307432175, -0.012730809859931469, 0.005072580184787512, -0.009623060002923012, 0.08388607203960419, 0.03823179006576538, -0.005331450141966343, -0.008031224831938744, -0.008093300275504589, -0.00512605020776391, -0.006497850175946951, -0.006558349821716547, -0.006456074770539999, -0.010442924685776234, -0.004540774971246719, -0.007598849944770336, -0.008118350058794022, -0.005102524999529123, -0.006735625211149454, -0.006517800036817789, -0.006594900041818619, -0.010267400182783604, -0.0033870250917971134, -0.007957125082612038, -0.007951725274324417, -0.00544854998588562, -0.006457025185227394, -0.006542275194078684, -0.006383799947798252, -0.010292424820363522, 0.0, 2335504.0]"
1389,1162350.1219164,"[0.02278888039290905, 0.0007263899897225201, 0.05131911113858223, -0.01774178072810173, -0.011663669720292091, 0.00653995992615819, 0.0445738285779953, -0.01807470992207527, -0.01510425005108118, -0.024985909461975098, 0.009977160021662712, -0.01678955927491188, -0.011279369704425335, -0.01624182052910328, 0.05194083973765373, 0.010042339563369751, -0.011318869888782501, 0.03386683017015457, -0.018929410725831985, -0.03234799951314926, -0.01633387990295887, -0.011835889890789986, -0.017900720238685608, -0.03174034133553505, -0.02105090022087097, -0.016773970797657967, 0.07173249870538712, -0.01706787943840027, -0.002918689977377653, -0.02029282972216606, 0.08204185962677002, 0.032368239015340805, -0.0053294748067855835, -0.008026924915611744, -0.008091525174677372, -0.005116225220263004, -0.00649990001693368, -0.00656080013141036, -0.006455975119024515, -0.010437075048685074, -0.004535925108939409, -0.0075992499478161335, -0.008117100223898888, -0.005090400110930204, -0.006738975178450346, -0.00651752483099699, -0.006595024839043617, -0.010260924696922302, -0.003385425079613924, -0.007954075001180172, -0.007950224913656712, -0.005460749845951796, -0.006456925068050623, -0.006541550159454346, -0.006386824883520603, -0.010292399674654007, 0.0, 2335505.0]"
1390,1162350.123869525,"[-0.015207730233669281, -0.014337969943881035, 0.038796331733465195, -0.02723447047173977, -0.020936809480190277, -0.01153514999896288, 0.032652631402015686, -0.02667389065027237, -0.01509276032447815, -0.02583174966275692, -0.0018729500006884336, -0.022214969620108604, -0.013920599594712257, -0.022524530068039894, 0.04427073895931244, -0.002768459962680936, -0.013054920360445976, 0.02602289989590645, -0.023723719641566277, -0.03234453871846199, -0.01709160953760147, -0.014854799956083298, -0.022130420431494713, -0.032029759138822556, -0.030829310417175293, -0.02663126029074192, 0.06285732984542847, -0.018284909427165985, -0.013966290280222893, -0.029170110821723938, 0.07440468668937683, 0.023631179705262184, -0.005349874962121248, -0.008041675202548504, -0.008104899898171425, -0.005122925154864788, -0.006514099892228842, -0.00657517509534955, -0.006466974969953299, -0.010453974828124046, -0.004548850003629923, -0.0076112751848995686, -0.008130225352942944, -0.005100475158542395, -0.006751774810254574, -0.006528549827635288, -0.006607850082218647, -0.010278049856424332, -0.0033883999567478895, -0.007966775447130203, -0.007963575422763824, -0.005460150074213743, -0.006466675084084272, -0.006554950028657913, -0.006403124891221523, -0.010309524834156036, 0.0, 2335506.0]"
1391,1162350.12582265,"[-0.023472389206290245, -0.01686467044055462, 0.02956427074968815, -0.028049839660525322, -0.021676119416952133, -0.016949139535427094, 0.024045540019869804, -0.02741158939898014, -0.014112990349531174, -0.025049960240721703, -0.007974740117788315, -0.022422470152378082, -0.013430439867079258, -0.022957369685173035, 0.03900856897234917, -0.01156437024474144, -0.012322059832513332, 0.021247560158371925, -0.023782119154930115, -0.03137823939323425, -0.016240950673818588, -0.014426560141146183, -0.022060910239815712, -0.031099660322070122, -0.033243920654058456, -0.029055869206786156, 0.05610381066799164, -0.01778312958776951, -0.021208159625530243, -0.030317189171910286, 0.06875216215848923, 0.01760677993297577, -0.005371650215238333, -0.008056924678385258, -0.008118575438857079, -0.005149549804627895, -0.006523599848151207, -0.006584724877029657, -0.006475725211203098, -0.010470675304532051, -0.004563575144857168, -0.007622125092893839, -0.008140450343489647, -0.005112474784255028, -0.006760724820196629, -0.006536149885505438, -0.006614049896597862, -0.010294049978256226, -0.0034191750455647707, -0.007978225126862526, -0.007977775298058987, -0.005468674935400486, -0.00647577503696084, -0.006564674898982048, -0.0064107500948011875, -0.010323800146579742, 0.0, 2335507.0]"
1392,1162350.127775775,"[-0.023116689175367355, -0.015966350212693214, 0.027699729427695274, -0.026954010128974915, -0.02057662047445774, -0.01627252995967865, 0.022439980879426003, -0.02622649073600769, -0.012860369868576527, -0.023789510130882263, -0.007988769561052322, -0.02131327986717224, -0.012193170376121998, -0.021848799660801888, 0.038126200437545776, -0.013167249970138073, -0.011002009734511375, 0.021421529352664948, -0.022565210238099098, -0.030143940821290016, -0.014977259561419487, -0.013144349679350853, -0.02072913944721222, -0.02980900928378105, -0.032402608543634415, -0.028218189254403114, 0.05424359068274498, -0.016706809401512146, -0.02207781933248043, -0.029452579095959663, 0.06733646243810654, 0.016881080344319344, -0.005402225069701672, -0.008073600009083748, -0.008135849609971046, -0.005157249979674816, -0.006535300053656101, -0.006595424842089415, -0.006485875230282545, -0.01049095019698143, -0.00457007484510541, -0.007637674920260906, -0.008153675124049187, -0.005120775196701288, -0.006767624989151955, -0.0065449499525129795, -0.0066223000176250935, -0.010312099941074848, -0.0034517000894993544, -0.007993575185537338, -0.007991500198841095, -0.005475599784404039, -0.006483574863523245, -0.0065760500729084015, -0.0064156497828662395, -0.010340400040149689, 0.0, 2335508.0]"
1393,1162350.1297284001,"[-0.019061019644141197, -0.0135690001770854, 0.03383750841021538, -0.02508654072880745, -0.018604440614581108, -0.012750620022416115, 0.028234049677848816, -0.024156620725989342, -0.012038069777190685, -0.02271316945552826, -0.003852240042760968, -0.019668519496917725, -0.010769289918243885, -0.02005274035036564, 0.04190707951784134, -0.007139110006392002, -0.00954206008464098, 0.025996990501880646, -0.020709259435534477, -0.02932571992278099, -0.013906420208513737, -0.011486220173537731, -0.01861635036766529, -0.028851259499788284, -0.030049560591578484, -0.025824759155511856, 0.05824413150548935, -0.015678929165005684, -0.016556689515709877, -0.027871770784258842, 0.07082343101501465, 0.02155417948961258, -0.00540757505223155, -0.008072449825704098, -0.00813792459666729, -0.005149949807673693, -0.006531300023198128, -0.0065910001285374165, -0.006482949946075678, -0.010490374639630318, -0.004588100127875805, -0.007635574787855148, -0.008153975009918213, -0.005118050146847963, -0.0067656999453902245, -0.006540224887430668, -0.006619600113481283, -0.01031005010008812, -0.0034619499929249287, -0.007991299964487553, -0.007992674596607685, -0.005487550050020218, -0.006482874974608421, -0.006573624908924103, -0.00640864996239543, -0.010337799787521362, 0.0, 2335509.0]"
1394,1162350.1316815251,"[0.002871159929782152, -0.004235319793224335, 0.044422488659620285, -0.01897560991346836, -0.012802939862012863, -0.0006002599839121103, 0.03816359117627144, -0.017938310280442238, -0.011847269721329212, -0.021492039784789085, 0.005548569839447737, -0.015378789976239204, -0.007957840338349342, -0.015158720314502716, 0.048464059829711914, 0.0038682299200445414, -0.006997829768806696, 0.03244471922516823, -0.01649061031639576, -0.02913431078195572, -0.012551800347864628, -0.008198989555239677, -0.014452249743044376, -0.028212040662765503, -0.023171119391918182, -0.01882907934486866, 0.0660342425107956, -0.014515980146825314, -0.007163340225815773, -0.022562909871339798, 0.07746078819036484, 0.028941739350557327, -0.005388725083321333, -0.00806417502462864, -0.00812932476401329, -0.00513635016977787, -0.0065230499021708965, -0.006582799833267927, -0.006477749906480312, -0.01048550009727478, -0.004588224925100803, -0.007630200125277042, -0.008146200329065323, -0.005117175169289112, -0.006759774871170521, -0.006534299813210964, -0.006616800092160702, -0.010301674716174603, -0.0034571499563753605, -0.007984350435435772, -0.00798834953457117, -0.0054818252101540565, -0.0064778500236570835, -0.006567975040525198, -0.006401325110346079, -0.010328900068998337, 0.0, 2335510.0]"
1395,1162350.1336346501,"[0.03990646079182625, 0.010880759917199612, 0.05469987913966179, -0.007765450049191713, 0.000836540013551712, 0.014786110259592533, 0.047848280519247055, -0.008757740259170532, -0.01219176035374403, -0.019324010238051414, 0.015235760249197483, -0.009383410215377808, -0.004223459865897894, -0.008481609635055065, 0.054790351539850235, 0.014697959646582603, -0.004286319948732853, 0.03804602846503258, -0.011535529978573322, -0.029461540281772614, -0.010587300173938274, -0.0045409598387777805, -0.010321189649403095, -0.027567319571971893, -0.01465964037925005, -0.010226329788565636, 0.0737861916422844, -0.012015179730951786, 0.0018459799466654658, -0.012976329773664474, 0.08388607203960419, 0.03560644015669823, -0.005357624962925911, -0.008045274764299393, -0.008106774650514126, -0.005124275106936693, -0.0065042502246797085, -0.0065635498613119125, -0.006462974939495325, -0.0104630496352911, -0.004580849781632423, -0.007613425143063068, -0.008131950162351131, -0.005119650159031153, -0.006743350066244602, -0.0065187751315534115, -0.00660370010882616, -0.010279299691319466, -0.0034352000802755356, -0.00796747487038374, -0.00797285046428442, -0.005474225152283907, -0.006462649907916784, -0.00655210018157959, -0.006387675181031227, -0.01030762493610382, 0.0, 2335511.0]"
1396,1162350.1355877751,"[0.0578174814581871, 0.019379889592528343, 0.06041073054075241, -0.0016679599648341537, 0.009170399978756905, 0.023174459114670753, 0.053238678723573685, -0.004417059943079948, -0.013195429928600788, -0.01900359056890011, 0.02021149918437004, -0.006879060063511133, -0.0032517099753022194, -0.005642990116029978, 0.058095239102840424, 0.02044719085097313, -0.004348159767687321, 0.04056883975863457, -0.00988595001399517, -0.030462119728326797, -0.010754589922726154, -0.003941949922591448, -0.009418110363185406, -0.02823314070701599, -0.010498669929802418, -0.005954170133918524, 0.07815078645944595, -0.010786640457808971, 0.006425450090318918, -0.007567820139229298, 0.08388607203960419, 0.03902735933661461, -0.005334374960511923, -0.008033924736082554, -0.008093925192952156, -0.005121274851262569, -0.006499149836599827, -0.006558449938893318, -0.006458724848926067, -0.010448399931192398, -0.004564949776977301, -0.0076039498671889305, -0.008122799918055534, -0.005106249824166298, -0.006739025004208088, -0.006514475215226412, -0.006597349885851145, -0.010267725214362144, -0.003411900019273162, -0.0079585500061512, -0.007961650379002094, -0.005463600158691406, -0.0064558000303804874, -0.006545775104314089, -0.006387149915099144, -0.010297325439751148, 0.0, 2335512.0]"
